comment_text,comment_author,comment_author_url,comment_author_image,comment_published_at,comment_published_at_unix,comment_like_count,comment_id,comment_parent_id,comment_sentiment
Lol 50 subs? Seeing his sub count now is pretty inspiring,Griffuts Gaming,http://www.youtube.com/channel/UCKLaHqUFxaldLNmdZt0x10Q,https://yt3.ggpht.com/3IPKmPceAQHKH2ee3VAN09RnonE7PvbWciR5rkcN9UZc7QQvlvt5wUMU36B23PfzwNrtRQDmCA=s48-c-k-c0x00ffffff-no-rj,2023-03-27T10:29:56Z,1679905796,0,UgwmI1XiflCxCoNi3Cl4AaABAg.9nOfxBBMBNt9nl-rhvpX1I,UgwmI1XiflCxCoNi3Cl4AaABAg,0
He doesnt anymore... 😁,Jure Ereš,http://www.youtube.com/channel/UCd4Fgc3t0macNhMTFXAqiGA,https://yt3.ggpht.com/ytc/AGIKgqNd-re8XOftf6N2PRwRLF8hOtWgARZeDSRsfgc=s48-c-k-c0x00ffffff-no-rj,2023-03-25T06:29:19Z,1679722159,1,UgwmI1XiflCxCoNi3Cl4AaABAg.9nOfxBBMBNt9nfQjc45zwT,UgwmI1XiflCxCoNi3Cl4AaABAg,0
"i remeber seeing this comment now this vid is blowing up 2k views ,800 subs, motivating me to do more",Nahom Seyfu,http://www.youtube.com/channel/UCPs5NOdvX-9565gqgNn28jQ,https://yt3.ggpht.com/6ImbzAP5PNdhZVq0GJ1hGK3gl1YY7bjaXWYJ7SWioxET5ghor4boAdAuKLKVWqNuR7-9_wLlvg=s48-c-k-c0x00ffffff-no-rj,2023-03-24T10:39:20Z,1679650760,5,UgwmI1XiflCxCoNi3Cl4AaABAg.9nOfxBBMBNt9ndIYyMY8LH,UgwmI1XiflCxCoNi3Cl4AaABAg,0
@Peter MacDonald Nearly 800 now that I’m subbed,LifelsGreat,http://www.youtube.com/channel/UCUZBfksd0UKPGLFWmKCRdZA,https://yt3.ggpht.com/ytc/AGIKgqOWpB_lJ_801hLmQLu7rOIlz24GIxog1219B2yr=s48-c-k-c0x00ffffff-no-rj,2023-03-24T04:29:58Z,1679628598,5,UgwmI1XiflCxCoNi3Cl4AaABAg.9nOfxBBMBNt9ncdHZHKzRu,UgwmI1XiflCxCoNi3Cl4AaABAg,0
@Pablo Lagas Even 50 seemed like a great number to me lol!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-23T03:26:21Z,1679538381,10,UgwmI1XiflCxCoNi3Cl4AaABAg.9nOfxBBMBNt9n_xCne-rL3,UgwmI1XiflCxCoNi3Cl4AaABAg,0
Wow thanks!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-18T15:56:28Z,1679151388,11,UgwmI1XiflCxCoNi3Cl4AaABAg.9nOfxBBMBNt9nPQ4Tp7r1M,UgwmI1XiflCxCoNi3Cl4AaABAg,0
"You earned the sub easily with this one, keep up the good videos",Danillawafas,http://www.youtube.com/channel/UCTK7WpqP2NJBMED8Amf-CCA,https://yt3.ggpht.com/ytc/AGIKgqM7RDMgq20l1sXpV8avRAZzwZpMuwOtTns4Lg=s48-c-k-c0x00ffffff-no-rj,2023-03-25T16:20:49Z,1679757649,2,UgwgB2WdHhqRdTFYagV4AaABAg,UgwgB2WdHhqRdTFYagV4AaABAg,0
"Thanks man, I mean it.",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-25T22:28:14Z,1679779694,0,UgwgB2WdHhqRdTFYagV4AaABAg.9ngUQoLiqTg9nh8TxidxXG,UgwgB2WdHhqRdTFYagV4AaABAg,0
This was a great video. I think this kid will go far with his YouTube channel. I’ll be watching.,Digital Asset News,http://www.youtube.com/channel/UCJgHxpqfhWEEjYH9cLXqhIQ,https://yt3.ggpht.com/bdecBpzLDFr5xUdNG9VnEUh496AiNB4isb7NtabmUx-S8nyjIH4W1f0jwBzPvqMY3AFxo1uTfQ=s48-c-k-c0x00ffffff-no-rj,2023-03-26T10:49:28Z,1679820568,0,UgzxEzNr9hbGiQY_HoR4AaABAg,UgzxEzNr9hbGiQY_HoR4AaABAg,0
Thank you! That means a lot.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-26T12:06:47Z,1679825207,0,UgzxEzNr9hbGiQY_HoR4AaABAg.9niTInNrhKi9nib9DPHrAb,UgzxEzNr9hbGiQY_HoR4AaABAg,0
"This was wholesome and interesting, much appreciated 😊",This is Daniel,http://www.youtube.com/channel/UCTCqgO7eF4myfmetmkqp3ZQ,https://yt3.ggpht.com/ytc/AGIKgqPLnXn9QthSn9-22zurbEQKZNhhlCjAj_5K5kQHyKg=s48-c-k-c0x00ffffff-no-rj,2023-04-02T22:11:40Z,1680466300,0,UgyRKt1Xu_jLBx62BQF4AaABAg,UgyRKt1Xu_jLBx62BQF4AaABAg,0
Glad you enjoyed it!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-04-03T17:39:27Z,1680536367,1,UgyRKt1Xu_jLBx62BQF4AaABAg.9o0hwYdR-p-9o2n_jAW4sT,UgyRKt1Xu_jLBx62BQF4AaABAg,0
"Well done with this video. I subscribed. And thank you for pointing out something that many people (myself included) didnt really see in Alex H. I think youre right about how he overdelivers and thats his unfair advantage. Just ONE of Alexs free videos has more valuable content than a $5,000 home study course I paid for.",JasonMcGarva,http://www.youtube.com/channel/UCEuCcRgUdBmmulIdhCRwdHQ,https://yt3.ggpht.com/qfdLGPNCzhP1Nk0BArltz9jlfAQGyyY5FXwPywjy8xEYZUUdmNMEt9O1Ut2Dl3rGmJPw6mCMaCk=s48-c-k-c0x00ffffff-no-rj,2023-03-18T16:35:24Z,1679153724,2,UgxMugIyc5LaB2yYHMx4AaABAg,UgxMugIyc5LaB2yYHMx4AaABAg,0
"You got it Jason, if youve heard his dream about the business education he hopes to contribute in his career it makes you excited for whats to come. Sounds like the stuff on the internet now is only the tip of the iceburg...",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-18T17:52:47Z,1679158367,1,UgxMugIyc5LaB2yYHMx4AaABAg.9nPUXV5GYKO9nPcOKONckB,UgxMugIyc5LaB2yYHMx4AaABAg,0
This is something I learned from Gary V specifically through his first books and paradoxically he is known more for promoting hustle culture. I think most people miss out on the fact that this is a lot of his underlying framework and the exterior is just his workaholic personality.,Erwin Moreno,http://www.youtube.com/channel/UCj9V7zkFt-ZKy_P_Bd83Kbg,https://yt3.ggpht.com/ytc/AGIKgqPp4CJ6LnBgi1I0gQVIi7ju3H3GQg6agEMfS894IA=s48-c-k-c0x00ffffff-no-rj,2023-03-20T15:54:46Z,1679324086,5,UgxS72tr5fyjU_tZjO54AaABAg,UgxS72tr5fyjU_tZjO54AaABAg,0
Yawn. everyone battling to out earn each other only maintains the rat race . . and drives up the extortion fees the rich charge through industry to access the planets resources. . as many OTHER videos and books prove. . but i guess yall are going to ignore reality. . for the lies of capitalism. Lile fools,Recluseau Hermitticus,http://www.youtube.com/channel/UCuFIJ81jRkhdDZ1VmZBRruA,https://yt3.ggpht.com/cB7HROwyfqSuhm6qqpquUW8pLlxyXzuJM06vURKiJCm6INY-UqYYalKna2m6GDwHJELQeqRWgWg=s48-c-k-c0x00ffffff-no-rj,2023-03-24T12:36:12Z,1679657772,1,UgxS72tr5fyjU_tZjO54AaABAg.9nUZTbY8Xgy9ndVvugZc1b,UgxS72tr5fyjU_tZjO54AaABAg,True
I agree with all of the above.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-21T15:57:02Z,1679410622,1,UgxS72tr5fyjU_tZjO54AaABAg.9nUZTbY8Xgy9nX8XBCpD2u,UgxS72tr5fyjU_tZjO54AaABAg,0
"Ted Lasso also speaks in business terms, respect. Youve got some great storytelling skills, great video!",John Maciel,http://www.youtube.com/channel/UCPk0hpFIKwM_U_rJeX8rmOA,https://yt3.ggpht.com/ytc/AGIKgqOZS_FVLau6hyPiTu_49nkQNYilm_9qqODNg6yMdME=s48-c-k-c0x00ffffff-no-rj,2023-03-30T01:52:30Z,1680133950,0,UgzPK5aRwFwznJVEUrB4AaABAg,UgzPK5aRwFwznJVEUrB4AaABAg,0
Haha thanks John,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-30T14:09:01Z,1680178141,0,UgzPK5aRwFwznJVEUrB4AaABAg.9nro1VhktRX9nt7JtITUwo,UgzPK5aRwFwznJVEUrB4AaABAg,0
"his ideology about investing changed my mind a little, invest in yourself! and the quote «if you chase the earning, you stop the learning». really got to me, going to be prioritizing that forward.",Bjarne Helme,http://www.youtube.com/channel/UCLzW5IpUtvcREwf3mgiXAIQ,https://yt3.ggpht.com/ytc/AGIKgqNPgNeoHmlHkQ58axFqU4-Xot5JBANo0wdldv3uGQ=s48-c-k-c0x00ffffff-no-rj,2023-03-28T15:08:31Z,1680008911,0,Ugy0uldOfqidXrX_Kkh4AaABAg,Ugy0uldOfqidXrX_Kkh4AaABAg,0
"yessir, wise words from Hormozi",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-28T18:44:06Z,1680021846,1,Ugy0uldOfqidXrX_Kkh4AaABAg.9no4WvE8K8f9noTCwhu3zm,Ugy0uldOfqidXrX_Kkh4AaABAg,0
"Great analysis Peter. I definitely agree with your points. Everytime I watch one of his or his wife Leilas videos, I am absolutely blown away by the simplicity of their articulation of seemingly complex business topics. After, its like well that wasnt so complex afterall.",Developer Jon,http://www.youtube.com/channel/UCMzTgcrY_IUHyte_TLCg8cg,https://yt3.ggpht.com/MrzWZcGYCdHek6shXj5LTpz-ehBBCzSW9ZJ4L6990u5X9w0I31kvfBRgKORtgzDZeeLoVO0Z5Q=s48-c-k-c0x00ffffff-no-rj,2023-03-18T17:35:58Z,1679157358,3,UgwvTPpPycSQ54eZvFt4AaABAg,UgwvTPpPycSQ54eZvFt4AaABAg,0
"Right, I think a lot of people (specifically in marketing and sales) use jargon to make themselves seem smarter. Alex definitely brake checks the entire marketing industry.",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-18T17:54:06Z,1679158446,2,UgwvTPpPycSQ54eZvFt4AaABAg.9nPaT7axBS59nPcY-w7MWM,UgwvTPpPycSQ54eZvFt4AaABAg,0
Great video and storytelling! Congrats on your channel’s growth,David Gauthier,http://www.youtube.com/channel/UCTZ6PSHU1OyvjGG9hSPpUaQ,https://yt3.ggpht.com/ytc/AGIKgqNFAJ9Iei4hmaWuH9d4VM16I7z_jirkbFcibzyrQA=s48-c-k-c0x00ffffff-no-rj,2023-03-28T20:56:45Z,1680029805,1,Ugypp_g9IMfD94onFCh4AaABAg,Ugypp_g9IMfD94onFCh4AaABAg,0
"Thanks David, I appreciate it!",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-28T22:09:51Z,1680034191,0,Ugypp_g9IMfD94onFCh4AaABAg.9nohOW-mw1h9nopkz51jni,Ugypp_g9IMfD94onFCh4AaABAg,0
Great video man! Well paced and edited,bob bob,http://www.youtube.com/channel/UC-HOiKWusKmhMAX9ufvanlQ,https://yt3.ggpht.com/ytc/AGIKgqN6CCXZjfWcPWfPo8t_OR5HgcSRb5Ag-wD0SmcYbNo=s48-c-k-c0x00ffffff-no-rj,2023-03-30T03:24:54Z,1680139494,0,UgyVMHlAH6yvSPQV30x4AaABAg,UgyVMHlAH6yvSPQV30x4AaABAg,0
Thanks Bob Bob,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-30T14:08:42Z,1680178122,0,UgyVMHlAH6yvSPQV30x4AaABAg.9nrybIJ4MOa9nt7Hg3CRZj,UgyVMHlAH6yvSPQV30x4AaABAg,0
"Fantastic presentation of an old idea. Experience (not price) is how the Mrs. and I are building our business (a first generation farm). Word of mouth (the most valuable source of advertising), waiting lists on product (because lamb butchering is seasonal at this point), and genuine customer interest in our operations are the figurative fruits of us taking an interest in the experiential nature of our business. Experience is value/value is experience... Thanks for providing me with a fresh business smile today.",The Farm at Rough River,http://www.youtube.com/channel/UChS5y1q0hO6weso18PKSj3Q,https://yt3.ggpht.com/17aieyjev9Gyh6cu7U0tZEbU3dqhc_kifZLrpk6rccZR4DLM-U2fU7P3PjlIYXQn-Mc2k4FUeLg=s48-c-k-c0x00ffffff-no-rj,2023-03-29T20:03:52Z,1680113032,0,Ugwm7zz1bGt04sap6VZ4AaABAg,Ugwm7zz1bGt04sap6VZ4AaABAg,0
Appreciate the dive into how this applies to your business. Love that line: word of most is the most valuable source of advertising nothing can beat walking billboards that know exactly how to market to each person theyre talking to.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-29T20:54:57Z,1680116097,1,Ugwm7zz1bGt04sap6VZ4AaABAg.9nrB2YBIkzF9nrGzFE2dVT,Ugwm7zz1bGt04sap6VZ4AaABAg,0
Digging your energy here and gratitude my brother.  Im old school and do it this way.  It works.,Gregory Ingle,http://www.youtube.com/channel/UCStfqOYii5eJG4kYUf2QemQ,https://yt3.ggpht.com/ytc/AGIKgqMOM2keM9FfgXRBaRmurNgfEI37DiNsf2N8BNqyWA=s48-c-k-c0x00ffffff-no-rj,2023-03-25T12:16:07Z,1679742967,1,UgwZwjkXIAs_tWN_G9t4AaABAg,UgwZwjkXIAs_tWN_G9t4AaABAg,0
"Thanks Greg, glad to see more people with this mindset.",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-25T13:24:49Z,1679747089,0,UgwZwjkXIAs_tWN_G9t4AaABAg.9ng2QeroAaA9ngAHpCMqPr,UgwZwjkXIAs_tWN_G9t4AaABAg,0
This man will go far in life,The_Glad,http://www.youtube.com/channel/UCsHePsa4aOwPU6_xULpxyiw,https://yt3.ggpht.com/N9ZA5VCgBueMWEgQkTQ-6fwYie4sW-kbofVrKo09PqZe95X3h1elIRSHHNDbaRfFMvyZy6-MUg=s48-c-k-c0x00ffffff-no-rj,2023-03-26T03:12:58Z,1679793178,3,UgwXUAmPKsTTCOgBsOt4AaABAg,UgwXUAmPKsTTCOgBsOt4AaABAg,0
Thank you! All for the glory of God.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-26T12:08:02Z,1679825282,0,UgwXUAmPKsTTCOgBsOt4AaABAg.9nhe3N7sm_G9nibIHALmtO,UgwXUAmPKsTTCOgBsOt4AaABAg,0
Great summery. Im a huge Hormozi fan. Totally agree with your points. They have us helped tremendously on our journey.,Top Performer's Guide,http://www.youtube.com/channel/UCwnxc0xU-FVbnKIbVChtzZw,https://yt3.ggpht.com/ytc/AGIKgqOApo7jCtyX0BXqzxuA4sMHf1fJEIW_vWzepg49=s48-c-k-c0x00ffffff-no-rj,2023-03-25T18:08:12Z,1679764092,0,UgyX-cCt5CDpFJBUdMB4AaABAg,UgyX-cCt5CDpFJBUdMB4AaABAg,0
Deserve the love you’re getting 🤘👏,Brett Bryant,http://www.youtube.com/channel/UCbpp_dHbA5ruw9aaALgKuxg,https://yt3.ggpht.com/ytc/AGIKgqMzPT2MSln5zt7WGFfY--pVrGvJl2Zt1-hNWg=s48-c-k-c0x00ffffff-no-rj,2023-03-31T22:36:20Z,1680294980,0,UgxRBlnW_owFOSRQL2l4AaABAg,UgxRBlnW_owFOSRQL2l4AaABAg,0
"Thanks Brett, youre the man.",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-31T23:57:31Z,1680299851,0,UgxRBlnW_owFOSRQL2l4AaABAg.9nwbAYOKJZ99nwkTA32iB9,UgxRBlnW_owFOSRQL2l4AaABAg,0
Great summary of Alex.  I hope he sees this 😊,Jorden Grant,http://www.youtube.com/channel/UCIoD6W9EA5cUggofD1ACZTw,https://yt3.ggpht.com/ytc/AGIKgqPBnq8JJnYKZ5L0SyAK35X4-FDUDP4bOieTaOqTfBM=s48-c-k-c0x00ffffff-no-rj,2023-03-23T19:32:57Z,1679596377,0,Ugy3qtvsMZTZujyMqth4AaABAg,Ugy3qtvsMZTZujyMqth4AaABAg,0
Me too Jorden.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-23T20:12:31Z,1679598751,0,Ugy3qtvsMZTZujyMqth4AaABAg.9nbfpHmqxUr9nbkM6wYYg3,Ugy3qtvsMZTZujyMqth4AaABAg,0
"From one MacDonald to another, way to go Peter! Good Job!",Troy MacDonald,http://www.youtube.com/channel/UCbuu5rB6NrFqJiINAYHe-vg,https://yt3.ggpht.com/ytc/AGIKgqOIVppzK-V9TKGUagHFYgS-jtCCi5VQ1hqPGawEfBw=s48-c-k-c0x00ffffff-no-rj,2023-04-02T02:57:00Z,1680397020,0,UgzxW_tzBioHXFkTRv14AaABAg,UgzxW_tzBioHXFkTRv14AaABAg,0
Thanks cousin!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-04-02T18:57:40Z,1680454660,1,UgzxW_tzBioHXFkTRv14AaABAg.9nzdnW_Cqtw9o0Mjj4utno,UgzxW_tzBioHXFkTRv14AaABAg,0
"Great video dude, keep going you are doing great.",Jure Ereš,http://www.youtube.com/channel/UCd4Fgc3t0macNhMTFXAqiGA,https://yt3.ggpht.com/ytc/AGIKgqNd-re8XOftf6N2PRwRLF8hOtWgARZeDSRsfgc=s48-c-k-c0x00ffffff-no-rj,2023-03-25T06:30:23Z,1679722223,0,UgxxJr2dALmCdXBCaB94AaABAg,UgxxJr2dALmCdXBCaB94AaABAg,0
Thanks for the encouragement!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-25T11:48:18Z,1679741298,0,UgxxJr2dALmCdXBCaB94AaABAg.9nfQrLNcu5F9ng-EvOfstN,UgxxJr2dALmCdXBCaB94AaABAg,0
This is great haha I have been watching him and his wife a lot and they are kinda resonating in a more real way then any other biz guru has in the past!,AR Tech,http://www.youtube.com/channel/UCLg9sUyazfbzfs8XqaC05nQ,https://yt3.ggpht.com/ytc/AGIKgqNasL5tpxfia3BaSW9CNvQP7hncqfopO11-bnPcmeXW8hgM2sLSucsaf--noEpp=s48-c-k-c0x00ffffff-no-rj,2023-03-22T02:27:40Z,1679448460,0,UgxE5eRRdU5uwTk1rIh4AaABAg,UgxE5eRRdU5uwTk1rIh4AaABAg,0
I’m learning so much from Alex!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-22T18:10:18Z,1679505018,0,UgxE5eRRdU5uwTk1rIh4AaABAg.9nYGh434OXV9nZx_7pzX__,UgxE5eRRdU5uwTk1rIh4AaABAg,0
"This was a brilliant video! Keep it up, keep sharing, don’t ever stop",Dakota TC Thomas,http://www.youtube.com/channel/UCq2UOQ29oXzRcTxdex8Iw1A,https://yt3.ggpht.com/DmI6NMINFqFgrbGD83L13JWJkVXTtGP4vu2eUVryCGH0TUdaUsDDhCP0-lWuhzGVWLQojMfQ1w=s48-c-k-c0x00ffffff-no-rj,2023-03-21T20:43:58Z,1679427838,0,Ugw1x8bjlN6_PuE-SP94AaABAg,Ugw1x8bjlN6_PuE-SP94AaABAg,0
"Thanks Dakota, this is encouraging!",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-22T20:56:21Z,1679514981,0,Ugw1x8bjlN6_PuE-SP94AaABAg.9nXeMiN23D49n_F_Lij2XW,Ugw1x8bjlN6_PuE-SP94AaABAg,0
"God 🙄 we got one. Get em to 100k by April, and let him continue to serve your purpose in teaching the value of good faith to the masses 🙌🏾 Amen",Jr Othello,http://www.youtube.com/channel/UCiTHjr2wFDL9rRZZYZsmW_Q,https://yt3.ggpht.com/fBi5yXYpuCDZHJoiBaNvVIyYhzvA64NCMa_vB7_Br5HKQUZhXTOL2Upif97nt3tIed0Bdf30bw=s48-c-k-c0x00ffffff-no-rj,2023-03-25T02:19:32Z,1679707172,0,UgxR0sZ7DMiDXLtJ3-54AaABAg,UgxR0sZ7DMiDXLtJ3-54AaABAg,0
You’re the man.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-25T11:52:38Z,1679741558,0,UgxR0sZ7DMiDXLtJ3-54AaABAg.9nez98Q1B819ng-je9KlPh,UgxR0sZ7DMiDXLtJ3-54AaABAg,0
This channel is blowing up faster than Alex Hormozi 😅,Reprogram Your Life,http://www.youtube.com/channel/UCEh5sd2MIIJEi3HEIbcZkEw,https://yt3.ggpht.com/1z2u_lGbGpLzOg21ZaAfUIbW9N__wAtKIDmfgKBOGek06PNZI1JutCe0Ifg36I1Hs9-82dirQyg=s48-c-k-c0x00ffffff-no-rj,2023-03-24T21:21:15Z,1679689275,1,Ugyls5jXzL0R4tjaf3R4AaABAg,Ugyls5jXzL0R4tjaf3R4AaABAg,0
Def a surprise to me haha,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-25T00:06:11Z,1679699171,0,Ugyls5jXzL0R4tjaf3R4AaABAg.9neS0NCjs9h9nejtUh3d7T,Ugyls5jXzL0R4tjaf3R4AaABAg,0
I was wondering this the other day. He is so likable. You explained it well. Thanks 💪,Self Improvement with Angel Lorenzo,http://www.youtube.com/channel/UCbcYwzpD-bmfQAeaRvqdO5g,https://yt3.ggpht.com/MrVheKLijaK_tytsEWyZKynTWGFxKDD54j3HC23agQirO1DnnkbzcKZTpQsnTkpSwZ2RqLCO=s48-c-k-c0x00ffffff-no-rj,2023-03-23T23:12:27Z,1679609547,0,UgxpAPdxKrOIFgv7E554AaABAg,UgxpAPdxKrOIFgv7E554AaABAg,0
Thank you actually.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-24T17:53:48Z,1679676828,0,UgxpAPdxKrOIFgv7E554AaABAg.9nc3wy3fNTK9ne4H6OWlZc,UgxpAPdxKrOIFgv7E554AaABAg,0
